#Version: 1.0
#Software: ZScaler NSS Web Log (synthetic sample for SOC Log Analyzer)
#Fields: datetime	user	department	location	clientip	serverip	method	host	url	action	reason	statuscode	requestsize	responsesize	urlcategory	threatname	riskscore	useragent	referer	appname
2024-05-14 13:00:09	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/.aws/credentials	Allowed	Suspicious activity	401	181	407	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:10	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/wp-login.php	Blocked	Suspicious activity	403	298	77	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:10	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/actuator/health	Allowed	Suspicious activity	404	143	550	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:11	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/config.json	Allowed	Suspicious activity	403	157	617	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:11	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/phpmyadmin	Allowed	Suspicious activity	404	159	346	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:12	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/cgi-bin/test.cgi	Blocked	Suspicious activity	401	151	499	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:12	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/admin	Allowed	Suspicious activity	404	236	0	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:12	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/backup.zip	Blocked	Suspicious activity	404	222	266	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:13	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/wp-login.php	Allowed	Suspicious activity	404	286	179	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:13	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/wp-login.php	Blocked	Suspicious activity	404	249	342	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:14	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/server-status	Blocked	Suspicious activity	403	280	52	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:14	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/wp-login.php	Blocked	Suspicious activity	404	221	452	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:14	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.aws/credentials	Allowed	Suspicious activity	403	252	306	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:14	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/admin	Blocked	Suspicious activity	403	296	348	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:15	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.16.24.124	GET	registry.npmjs.org	https://registry.npmjs.org/api/v2/messages	Allowed	-	200	1203	64651	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 13:00:15	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/wp-login.php	Allowed	Suspicious activity	404	236	540	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:16	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/.env	Blocked	Suspicious activity	404	261	681	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:16	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/.aws/credentials	Allowed	Suspicious activity	404	285	172	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:17	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/debug/pprof	Blocked	Suspicious activity	404	260	213	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:17	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/phpmyadmin	Blocked	Suspicious activity	403	201	472	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:18	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.env	Allowed	Suspicious activity	404	167	575	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:18	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/.aws/credentials	Blocked	Suspicious activity	401	144	784	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:19	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/.env	Blocked	Suspicious activity	404	173	730	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:20	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/wp-login.php	Blocked	Suspicious activity	404	259	146	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:20	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/cgi-bin/test.cgi	Allowed	Suspicious activity	404	199	437	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:20	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/.git/config	Blocked	Suspicious activity	404	267	276	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:20	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/api/v1/users	Blocked	Suspicious activity	401	195	785	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:21	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/debug/pprof	Allowed	Suspicious activity	403	184	396	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:21	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/.env	Blocked	Suspicious activity	403	235	391	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:22	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/vendor/phpunit	Blocked	Suspicious activity	403	136	405	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:22	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/phpmyadmin	Blocked	Suspicious activity	401	185	201	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:22	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	142.250.72.82	GET	www.google.com	https://www.google.com/assets/app.js	Allowed	-	200	614	74950	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 13:00:23	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/debug/pprof	Allowed	Suspicious activity	404	271	632	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:23	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/wp-login.php	Allowed	Suspicious activity	404	211	687	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:23	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/.git/config	Blocked	Suspicious activity	404	143	43	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:24	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.env	Allowed	Suspicious activity	404	227	567	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:24	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/vendor/phpunit	Blocked	Suspicious activity	403	216	758	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:25	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/config.json	Blocked	Suspicious activity	404	295	391	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:25	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/cgi-bin/test.cgi	Blocked	Suspicious activity	404	207	796	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:26	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/vendor/phpunit	Allowed	Suspicious activity	403	164	611	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:26	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/.aws/credentials	Allowed	Suspicious activity	404	251	93	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:27	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/api/v1/users	Blocked	Suspicious activity	401	181	50	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:27	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.git/config	Blocked	Suspicious activity	404	222	575	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:28	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/.env	Allowed	Suspicious activity	404	259	91	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:29	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/vendor/phpunit	Allowed	Suspicious activity	404	287	590	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:29	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/cgi-bin/test.cgi	Blocked	Suspicious activity	404	267	475	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:30	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/debug/pprof	Blocked	Suspicious activity	404	133	734	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:30	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/backup.zip	Blocked	Suspicious activity	404	244	288	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:31	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/debug/pprof	Blocked	Suspicious activity	404	146	433	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:31	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.git/config	Allowed	Suspicious activity	404	149	529	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:31	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/admin	Blocked	Suspicious activity	401	195	738	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:32	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/config.json	Blocked	Suspicious activity	404	184	600	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:32	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/admin	Blocked	Suspicious activity	404	273	154	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:33	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/backup.zip	Blocked	Suspicious activity	404	141	114	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:33	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/.aws/credentials	Blocked	Suspicious activity	403	123	638	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:34	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/config.json	Blocked	Suspicious activity	404	264	380	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:34	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/wp-login.php	Allowed	Suspicious activity	404	283	534	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:35	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/.aws/credentials	Blocked	Suspicious activity	404	152	788	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:35	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/debug/pprof	Blocked	Suspicious activity	404	277	51	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:36	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/vendor/phpunit	Blocked	Suspicious activity	404	176	655	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:36	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/.aws/credentials	Blocked	Suspicious activity	404	290	743	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:37	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/phpmyadmin	Blocked	Suspicious activity	404	147	582	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:37	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/config.json	Blocked	Suspicious activity	403	297	26	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:38	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.aws/credentials	Blocked	Suspicious activity	401	127	316	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:38	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/actuator/health	Blocked	Suspicious activity	404	175	178	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:39	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/.aws/credentials	Blocked	Suspicious activity	403	297	146	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:40	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/server-status	Blocked	Suspicious activity	403	127	300	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:40	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/debug/pprof	Blocked	Suspicious activity	404	155	392	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:40	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/.aws/credentials	Blocked	Suspicious activity	404	134	585	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:41	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/api/v1/users	Blocked	Suspicious activity	403	176	312	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:41	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/.aws/credentials	Allowed	Suspicious activity	404	279	785	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:42	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/api/v1/users	Blocked	Suspicious activity	403	145	507	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:42	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/actuator/health	Allowed	Suspicious activity	401	149	672	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:43	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/cgi-bin/test.cgi	Blocked	Suspicious activity	401	120	642	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:43	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/config.json	Allowed	Suspicious activity	404	198	334	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:44	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/vendor/phpunit	Allowed	Suspicious activity	404	212	120	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:44	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/.env	Blocked	Suspicious activity	404	171	427	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:44	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/actuator/health	Blocked	Suspicious activity	403	249	702	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:45	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/backup.zip	Allowed	Suspicious activity	403	219	747	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:45	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	104.16.85.229	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/favicon.ico	Allowed	-	200	437	30117	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 13:00:46	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/debug/pprof	Blocked	Suspicious activity	403	295	320	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:46	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/phpmyadmin	Blocked	Suspicious activity	404	258	334	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:46	-	-	HQ-Austin	10.10.4.99	10.20.5.12	GET	intranet-3.tenex.local	http://intranet-3.tenex.local/server-status	Allowed	Suspicious activity	401	232	459	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:47	-	-	HQ-Austin	10.10.4.99	10.20.5.13	GET	intranet-4.tenex.local	http://intranet-4.tenex.local/vendor/phpunit	Blocked	Suspicious activity	401	176	80	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:48	-	-	HQ-Austin	10.10.4.99	10.20.5.14	GET	intranet-5.tenex.local	http://intranet-5.tenex.local/vendor/phpunit	Blocked	Suspicious activity	404	276	552	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:48	-	-	HQ-Austin	10.10.4.99	10.20.5.15	GET	intranet-6.tenex.local	http://intranet-6.tenex.local/phpmyadmin	Blocked	Suspicious activity	401	165	44	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:49	-	-	HQ-Austin	10.10.4.99	10.20.5.16	GET	intranet-7.tenex.local	http://intranet-7.tenex.local/.git/config	Allowed	Suspicious activity	404	206	591	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:49	-	-	HQ-Austin	10.10.4.99	10.20.5.10	GET	intranet-1.tenex.local	http://intranet-1.tenex.local/cgi-bin/test.cgi	Blocked	Suspicious activity	401	242	54	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
2024-05-14 13:00:49	-	-	HQ-Austin	10.10.4.99	10.20.5.11	GET	intranet-2.tenex.local	http://intranet-2.tenex.local/admin	Allowed	Suspicious activity	404	294	28	Miscellaneous	-	40	Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)	-	-
