#Version: 1.0
#Software: ZScaler NSS Web Log (synthetic sample for SOC Log Analyzer)
#Fields: datetime	user	department	location	clientip	serverip	method	host	url	action	reason	statuscode	requestsize	responsesize	urlcategory	threatname	riskscore	useragent	referer	appname
2024-05-14 13:52:38	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	104.16.24.121	GET	registry.npmjs.org	https://registry.npmjs.org/static/main.css	Allowed	-	200	794	24120	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 13:54:45	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	104.192.142.181	GET	www.atlassian.net	https://www.atlassian.net/docs/getting-started	Allowed	-	200	1255	76403	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 13:56:01	victor@tenex.local	HR	HQ-Austin	10.10.2.41	13.107.42.8	GET	www.linkedin.com	https://www.linkedin.com/api/v2/messages	Allowed	-	200	968	89193	Social Networking	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 13:56:02	erin@tenex.local	IT	EU-Dublin	10.10.1.24	140.82.114.85	GET	api.github.com	https://api.github.com/favicon.ico	Allowed	-	200	730	20617	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 13:56:59	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	140.82.113.167	GET	github.com	https://github.com/api/v1/status	Allowed	-	200	747	64061	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:00:56	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.96.40.5	GET	outlook.office365.com	https://outlook.office365.com/favicon.ico	Allowed	-	200	407	36394	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 14:01:54	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	52.216.35.100	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/api/v1/status	Allowed	-	200	1036	31477	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:02:37	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	52.113.194.126	GET	teams.microsoft.com	https://teams.microsoft.com/assets/app.js	Allowed	-	200	606	33774	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 14:02:41	dan@tenex.local	HR	Remote-VPN	10.10.4.23	104.192.142.100	GET	www.atlassian.net	https://www.atlassian.net/user/profile	Allowed	-	301	1163	82130	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:02:54	dan@tenex.local	HR	Remote-VPN	10.10.4.23	142.250.72.116	GET	mail.google.com	https://mail.google.com/	Allowed	-	200	581	62164	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:03:08	ken@tenex.local	IT	HQ-Austin	10.10.3.30	104.16.24.34	GET	registry.npmjs.org	https://registry.npmjs.org/assets/app.js	Allowed	-	200	223	22992	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:04:36	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	104.18.32.242	GET	stackoverflow.com	https://stackoverflow.com/api/v2/messages	Allowed	-	200	1049	17311	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:04:41	ken@tenex.local	IT	HQ-Austin	10.10.3.30	13.107.42.178	GET	www.linkedin.com	https://www.linkedin.com/user/profile	Allowed	-	200	258	21345	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:04:44	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	52.96.40.96	GET	outlook.office365.com	https://outlook.office365.com/assets/app.js	Allowed	-	200	1392	62939	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 14:05:46	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	140.82.114.84	GET	api.github.com	https://api.github.com/assets/app.js	Allowed	-	200	777	45723	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:06:50	erin@tenex.local	IT	EU-Dublin	10.10.1.24	104.109.10.214	GET	www.salesforce.com	https://www.salesforce.com/search?q=deployment	Allowed	-	200	1073	8760	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:07:05	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.80.127	GET	docs.google.com	https://docs.google.com/static/main.css	Allowed	-	200	893	17352	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:07:59	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	170.114.52.218	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	281	56356	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:08:03	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	142.250.80.80	GET	docs.google.com	https://docs.google.com/user/profile	Allowed	-	200	401	17374	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:08:21	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	140.82.114.18	GET	api.github.com	https://api.github.com/api/v2/messages	Allowed	-	304	936	76039	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:09:02	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	142.250.72.34	POST	www.google.com	https://www.google.com/favicon.ico	Allowed	-	200	5895	79563	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:09:30	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	142.250.72.124	GET	www.google.com	https://www.google.com/index.html	Allowed	-	200	254	84036	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:09:50	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	142.250.72.17	GET	mail.google.com	https://mail.google.com/favicon.ico	Allowed	-	200	1354	74813	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:10:32	victor@tenex.local	HR	HQ-Austin	10.10.2.41	142.250.72.32	POST	mail.google.com	https://mail.google.com/api/v1/status	Allowed	-	200	6945	33147	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:11:13	judy@tenex.local	HR	EU-Dublin	10.10.2.29	52.216.35.78	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/index.html	Allowed	-	200	1298	26436	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:11:20	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	142.250.72.56	GET	www.google.com	https://www.google.com/api/v1/status	Allowed	-	200	307	5036	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:11:54	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.16.85.140	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/	Allowed	-	200	608	38862	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:11:56	erin@tenex.local	IT	EU-Dublin	10.10.1.24	140.82.114.216	GET	api.github.com	https://api.github.com/api/v2/messages	Allowed	-	200	890	74173	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:12:12	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	104.16.85.148	POST	cdn.jsdelivr.net	https://cdn.jsdelivr.net/api/v2/messages	Allowed	-	200	8795	54404	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:12:31	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	140.82.114.42	GET	api.github.com	https://api.github.com/api/v2/messages	Allowed	-	200	638	35493	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:13:04	dan@tenex.local	HR	Remote-VPN	10.10.4.23	142.250.72.212	GET	mail.google.com	https://mail.google.com/api/v2/messages	Allowed	-	200	395	35930	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:13:07	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	99.84.108.182	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	200	571	6324	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:15:00	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	52.113.194.252	GET	teams.microsoft.com	https://teams.microsoft.com/favicon.ico	Allowed	-	200	1288	27190	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	Microsoft 365
2024-05-14 14:17:09	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	99.84.108.50	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v2/messages	Allowed	-	200	955	62368	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:17:13	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	3.89.11.2	GET	slack.com	https://slack.com/	Allowed	-	200	1249	37848	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:19:30	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	142.250.80.61	GET	docs.google.com	https://docs.google.com/assets/app.js	Allowed	-	200	1272	20265	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:20:06	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	140.82.113.250	GET	github.com	https://github.com/index.html	Allowed	-	200	1003	69613	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:20:16	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	3.89.11.236	GET	slack.com	https://slack.com/docs/getting-started	Allowed	-	200	1261	17425	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:21:03	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	52.216.35.142	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/	Allowed	-	200	502	60424	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:21:28	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	52.113.194.150	GET	teams.microsoft.com	https://teams.microsoft.com/api/v1/status	Allowed	-	200	726	54008	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 14:21:43	victor@tenex.local	HR	HQ-Austin	10.10.2.41	13.107.42.196	GET	www.linkedin.com	https://www.linkedin.com/static/main.css	Allowed	-	200	1237	83662	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:21:51	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	104.16.24.85	GET	registry.npmjs.org	https://registry.npmjs.org/api/v2/messages	Allowed	-	200	698	40455	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:22:17	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	142.250.80.224	GET	docs.google.com	https://docs.google.com/search?q=deployment	Allowed	-	200	640	57194	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:22:18	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	142.250.80.65	GET	docs.google.com	https://docs.google.com/favicon.ico	Allowed	-	200	524	83385	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:22:42	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	151.101.65.124	GET	www.nytimes.com	https://www.nytimes.com/	Allowed	-	200	1345	29474	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:23:32	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.16.85.113	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/api/v1/status	Allowed	-	200	533	42194	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:23:34	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	142.250.72.138	GET	mail.google.com	https://mail.google.com/	Allowed	-	200	1362	24595	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:23:41	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	52.96.40.149	GET	outlook.office365.com	https://outlook.office365.com/assets/app.js	Allowed	-	200	500	3801	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 14:24:26	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	142.250.80.60	GET	docs.google.com	https://docs.google.com/api/v1/status	Allowed	-	200	1180	66866	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:25:36	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	142.250.72.189	GET	mail.google.com	https://mail.google.com/search?q=deployment	Allowed	-	200	1335	67975	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:25:41	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	140.82.114.1	GET	api.github.com	https://api.github.com/api/v1/status	Allowed	-	200	751	64477	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:26:53	victor@tenex.local	HR	HQ-Austin	10.10.2.41	104.16.24.70	GET	registry.npmjs.org	https://registry.npmjs.org/	Allowed	-	200	1251	57084	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:27:05	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	3.89.11.80	GET	slack.com	https://slack.com/user/profile	Allowed	-	200	686	12472	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:29:29	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	13.107.42.207	GET	www.linkedin.com	https://www.linkedin.com/assets/app.js	Allowed	-	200	874	18174	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:30:17	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	170.114.52.84	POST	zoom.us	https://zoom.us/assets/app.js	Allowed	-	200	1126	41122	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:31:13	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	104.18.32.174	GET	stackoverflow.com	https://stackoverflow.com/favicon.ico	Allowed	-	200	617	74203	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:31:15	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	151.101.65.64	POST	www.nytimes.com	https://www.nytimes.com/static/main.css	Allowed	-	200	7599	22880	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:32:43	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.72.52	GET	www.google.com	https://www.google.com/favicon.ico	Allowed	-	200	815	13740	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:33:03	erin@tenex.local	IT	EU-Dublin	10.10.1.24	99.84.108.226	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	200	995	31074	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:33:28	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	140.82.113.236	POST	github.com	https://github.com/docs/getting-started	Allowed	-	200	1978	48090	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:34:27	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	52.216.35.118	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/search?q=deployment	Allowed	-	200	238	9583	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:34:35	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	13.107.42.50	GET	www.linkedin.com	https://www.linkedin.com/favicon.ico	Allowed	-	200	962	73410	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:34:47	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	104.16.85.201	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/static/main.css	Allowed	-	200	626	45092	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:35:12	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	3.89.11.212	GET	slack.com	https://slack.com/static/main.css	Allowed	-	200	853	10049	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:36:36	victor@tenex.local	HR	HQ-Austin	10.10.2.41	151.101.65.154	GET	www.nytimes.com	https://www.nytimes.com/	Allowed	-	200	333	83977	News and Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:36:54	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	142.250.80.70	GET	docs.google.com	https://docs.google.com/static/main.css	Allowed	-	200	1274	32321	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:37:01	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	142.250.72.142	GET	www.google.com	https://www.google.com/docs/getting-started	Allowed	-	200	1234	29162	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:38:02	dan@tenex.local	HR	Remote-VPN	10.10.4.23	140.82.114.156	POST	api.github.com	https://api.github.com/user/profile	Allowed	-	200	1000	26113	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:39:39	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	170.114.52.198	POST	zoom.us	https://zoom.us/docs/getting-started	Allowed	-	200	6426	86486	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 14:39:46	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.80.187	GET	docs.google.com	https://docs.google.com/search?q=deployment	Allowed	-	200	648	82420	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:39:54	victor@tenex.local	HR	HQ-Austin	10.10.2.41	52.216.35.196	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/user/profile	Allowed	-	200	790	3210	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:39:55	judy@tenex.local	HR	EU-Dublin	10.10.2.29	104.16.24.52	GET	registry.npmjs.org	https://registry.npmjs.org/docs/getting-started	Allowed	-	304	1091	6295	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:40:28	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	13.107.42.27	GET	www.linkedin.com	https://www.linkedin.com/api/v2/messages	Allowed	-	304	492	81927	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:42:05	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	13.107.42.73	GET	www.linkedin.com	https://www.linkedin.com/static/main.css	Allowed	-	200	444	11854	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 14:43:35	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.72.3	POST	www.google.com	https://www.google.com/api/v1/status	Allowed	-	200	2687	85529	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:44:08	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.192.142.176	GET	www.atlassian.net	https://www.atlassian.net/favicon.ico	Allowed	-	200	1320	11794	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:44:09	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	142.250.72.41	POST	www.google.com	https://www.google.com/docs/getting-started	Allowed	-	200	8276	29322	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 14:44:30	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	142.250.80.251	GET	docs.google.com	https://docs.google.com/user/profile	Allowed	-	200	1169	80327	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
